,Customer ID,purchased,item_sold,orders,avg_order_value
2962,16677.0,880.62,457,2,440.31
2963,13937.0,880.13,587,2,440.065
2964,14551.0,880.04,487,7,125.72
2965,14612.0,877.7,134,1,877.7
2966,15653.0,877.4399999999999,1200,2,438.71999999999997
2967,14645.0,876.89,587,3,292.2966666666667
2968,13768.0,875.97,373,2,437.985
2969,18043.0,875.97,454,3,291.99
2970,14681.0,875.1500000000001,172,6,145.85833333333335
2971,14508.0,874.94,359,5,174.988
2972,16513.0,874.59,407,4,218.6475
2973,15469.0,874.25,287,3,291.4166666666667
2974,17223.0,873.53,222,3,291.1766666666667
2975,15224.0,871.36,443,5,174.272
2976,13200.0,870.09,516,4,217.5225
2977,14753.0,869.51,412,2,434.755
2978,16948.0,868.77,2091,7,124.11
2979,16357.0,868.37,389,4,217.0925
2980,17167.0,867.11,429,3,289.0366666666667
2981,17358.0,866.05,442,5,173.20999999999998
2982,16567.0,865.6,996,2,432.8
2983,13922.0,865.2,467,3,288.40000000000003
2984,14600.0,865.1700000000001,487,2,432.58500000000004
2985,13891.0,863.5600000000001,479,3,287.85333333333335
2986,15870.0,862.61,508,4,215.6525
2987,16668.0,862.42,773,13,66.34
2988,15483.0,862.2,944,10,86.22
2989,12787.0,862.18,510,4,215.545
2990,15012.0,860.62,479,3,286.87333333333333
2991,12794.0,860.41,592,2,430.205
2992,13339.0,860.12,326,1,860.12
2993,14372.0,860.08,378,2,430.04
2994,17064.0,859.35,318,3,286.45
2995,12440.0,859.2,331,2,429.6
2996,15287.0,856.03,1010,5,171.206
2997,17161.0,856.01,537,1,856.01
2998,13991.0,855.97,998,6,142.66166666666666
2999,12878.0,854.99,547,2,427.495
3000,13945.0,854.15,413,2,427.075
3001,14873.0,854.13,311,2,427.065
3002,16877.0,853.72,463,6,142.28666666666666
3003,17349.0,852.25,840,5,170.45
3004,15266.0,852.21,236,5,170.442
3005,16070.0,852.15,457,2,426.075
3006,12696.0,851.91,564,2,425.955
3007,17674.0,851.7,1021,2,425.85
3008,13479.0,851.37,716,4,212.8425
3009,16020.0,851.01,487,3,283.67
3010,18108.0,848.8100000000001,261,3,282.93666666666667
3011,16798.0,848.71,209,3,282.90333333333336
3012,12713.0,848.55,508,1,848.55
3013,15264.0,848.4,443,2,424.2
3014,15784.0,848.3299999999999,381,2,424.16499999999996
3015,14202.0,847.76,166,3,282.58666666666664
3016,13221.0,847.41,244,2,423.705
3017,13487.0,846.87,362,5,169.374
3018,16924.0,846.75,493,3,282.25
3019,13970.0,846.55,469,2,423.275
3020,14087.0,846.22,727,3,282.0733333333333
3021,14803.0,845.55,370,3,281.84999999999997
3022,18078.0,844.6,431,4,211.15
3023,16500.0,843.9100000000001,386,9,93.76777777777778
3024,14922.0,843.74,376,2,421.87
3025,15070.0,843.25,383,3,281.0833333333333
3026,16344.0,842.42,706,4,210.605
3027,16846.0,842.41,517,3,280.80333333333334
3028,17638.0,842.4,432,2,421.2
3029,16810.0,842.0400000000001,372,2,421.02000000000004
3030,14862.0,841.1999999999999,772,2,420.59999999999997
3031,12891.0,840.5,2325,11,76.4090909090909
3032,13169.0,840.08,296,3,280.0266666666667
3033,18247.0,839.73,335,3,279.91
3034,13940.0,839.14,516,4,209.785
3035,17332.0,838.27,794,5,167.654
3036,16264.0,837.53,632,2,418.765
3037,14037.0,836.95,590,6,139.49166666666667
3038,15832.0,836.79,465,1,836.79
3039,14929.0,836.69,487,2,418.345
3040,13795.0,836.3,1250,4,209.075
3041,16747.0,836.06,583,2,418.03
3042,13386.0,835.46,514,2,417.73
3043,14556.0,835.34,331,3,278.44666666666666
3044,16737.0,835.1999999999999,576,2,417.59999999999997
3045,15190.0,834.4399999999999,790,1,834.4399999999999
3046,16644.0,833.78,826,2,416.89
3047,12903.0,833.53,493,1,833.53
3048,13175.0,831.45,423,2,415.725
3049,15766.0,831.06,334,3,277.02
3050,15759.0,830.9300000000001,523,7,118.70428571428572
3051,17003.0,830.16,495,4,207.54
3052,14851.0,829.4100000000001,631,3,276.47
3053,12730.0,829.25,234,1,829.25
3054,13544.0,829.0,358,6,138.16666666666666
3055,16469.0,828.91,345,5,165.78199999999998
3056,12953.0,828.8100000000001,364,2,414.40500000000003
3057,15617.0,828.5500000000001,485,3,276.18333333333334
3058,13681.0,827.83,360,4,206.9575
3059,17045.0,827.6800000000001,294,5,165.536
3060,15945.0,827.27,397,4,206.8175
3061,16246.0,827.25,338,2,413.625
3062,12792.0,827.01,394,2,413.505
3063,12461.0,826.88,287,2,413.44
3064,12781.0,826.74,671,2,413.37
3065,16494.0,826.53,675,1,826.53
3066,16869.0,825.42,585,4,206.355
3067,15006.0,825.14,416,2,412.57
3068,17880.0,824.9200000000001,466,3,274.97333333333336
3069,13513.0,824.59,364,3,274.86333333333334
3070,14260.0,824.28,544,3,274.76
3071,15137.0,823.4,596,2,411.7
3072,15847.0,822.57,643,5,164.514
3073,16164.0,822.48,433,3,274.16
3074,16680.0,821.45,377,3,273.81666666666666
3075,13893.0,821.1,190,1,821.1
3076,15314.0,820.4499999999999,750,3,273.4833333333333
3077,17952.0,819.61,504,4,204.9025
3078,16135.0,819.45,395,2,409.725
3079,17683.0,819.01,781,3,273.00333333333333
3080,13612.0,818.29,444,1,818.29
3081,13595.0,818.22,353,3,272.74
3082,14890.0,817.25,636,3,272.4166666666667
3083,14872.0,816.6,662,3,272.2
3084,13514.0,815.9000000000001,288,4,203.97500000000002
3085,15399.0,815.77,611,3,271.92333333333335
3086,16460.0,814.72,879,3,271.5733333333333
3087,14656.0,814.65,318,5,162.93
3088,13811.0,814.5,68,3,271.5
3089,12763.0,814.16,512,2,407.08
3090,14624.0,814.07,645,6,135.67833333333334
3091,16658.0,814.07,317,6,135.67833333333334
3092,16621.0,813.48,302,4,203.37
3093,15644.0,813.0,557,4,203.25
3094,18084.0,812.93,761,3,270.97666666666663
3095,17194.0,812.5,420,3,270.8333333333333
3096,17251.0,812.4300000000001,379,3,270.81
3097,16624.0,810.5699999999999,488,2,405.28499999999997
3098,13637.0,810.5,409,3,270.1666666666667
3099,16958.0,809.44,561,1,809.44
3100,13045.0,808.92,405,3,269.64
3101,17114.0,808.62,219,8,101.0775
3102,17817.0,807.85,365,6,134.64166666666668
3103,15533.0,807.57,289,3,269.19
3104,17495.0,806.72,367,3,268.9066666666667
3105,15952.0,806.57,399,4,201.6425
3106,12797.0,806.11,333,2,403.055
3107,12632.0,804.88,694,2,402.44
3108,18248.0,804.02,511,2,402.01
3109,15921.0,802.11,342,4,200.5275
3110,15831.0,801.76,1105,3,267.25333333333333
3111,18265.0,801.51,311,2,400.755
3112,16806.0,801.49,378,4,200.3725
3113,16127.0,801.31,391,2,400.655
3114,13415.0,800.67,502,4,200.1675
3115,17023.0,800.18,530,3,266.72666666666663
3116,13980.0,799.92,477,5,159.98399999999998
3117,13720.0,799.9,501,4,199.975
3118,17255.0,799.13,594,4,199.7825
3119,13041.0,799.13,335,4,199.7825
3120,16952.0,798.78,344,5,159.756
3121,16438.0,798.35,463,5,159.67000000000002
3122,17801.0,798.3299999999999,838,3,266.10999999999996
3123,15309.0,797.96,440,4,199.49
3124,13389.0,797.96,429,3,265.9866666666667
3125,17281.0,797.8499999999999,295,6,132.975
3126,15637.0,797.59,651,5,159.518
3127,16155.0,796.9,495,5,159.38
3128,15396.0,796.38,278,2,398.19
3129,15872.0,795.68,506,4,198.92
3130,16720.0,795.48,479,3,265.16
3131,13336.0,795.12,559,1,795.12
3132,16961.0,794.56,482,3,264.8533333333333
3133,17212.0,794.41,727,3,264.80333333333334
3134,14690.0,794.33,344,4,198.5825
3135,18034.0,793.7,992,3,264.56666666666666
3136,16679.0,793.06,276,3,264.3533333333333
3137,13296.0,792.51,653,6,132.085
3138,14022.0,792.15,681,2,396.075
3139,16250.0,791.38,376,3,263.79333333333335
3140,14976.0,790.86,234,7,112.98
3141,13484.0,790.72,224,3,263.5733333333333
3142,13016.0,789.89,527,3,263.2966666666667
3143,12923.0,789.87,237,3,263.29
3144,16759.0,789.79,609,3,263.2633333333333
3145,16472.0,789.6,252,2,394.8
3146,13598.0,789.59,401,5,157.918
3147,15448.0,788.81,487,2,394.405
3148,14557.0,788.38,510,1,788.38
3149,13212.0,788.08,310,3,262.6933333333333
3150,14513.0,788.01,593,6,131.335
3151,13323.0,787.85,175,5,157.57
3152,16468.0,787.52,371,3,262.50666666666666
3153,14463.0,786.5699999999999,210,4,196.64249999999998
3154,12628.0,786.46,448,3,262.15333333333336
3155,16739.0,786.43,391,2,393.215
3156,16972.0,786.25,190,2,393.125
3157,13770.0,785.37,468,4,196.3425
3158,13541.0,785.25,279,2,392.625
3159,15714.0,784.8100000000001,362,5,156.96200000000002
3160,15806.0,784.58,602,3,261.5266666666667
3161,15743.0,784.46,216,4,196.115
3162,17387.0,784.11,542,2,392.055
3163,12761.0,782.95,281,2,391.475
3164,16836.0,782.37,539,4,195.5925
3165,13453.0,781.6899999999999,341,3,260.56333333333333
3166,13287.0,781.59,429,3,260.53000000000003
3167,15679.0,781.28,1170,4,195.32
3168,15239.0,780.59,594,2,390.295
3169,13502.0,780.5,490,5,156.1
3170,15246.0,780.4,359,3,260.1333333333333
3171,17691.0,780.0500000000001,373,4,195.01250000000002
3172,18228.0,779.9,238,2,389.95
3173,12735.0,779.5699999999999,368,2,389.78499999999997
3174,12504.0,779.05,458,4,194.7625
3175,13781.0,778.83,300,3,259.61
3176,14815.0,778.5,744,2,389.25
3177,17482.0,778.19,241,2,389.095
3178,16505.0,777.6,576,1,777.6
3179,13563.0,777.53,209,2,388.765
3180,13745.0,777.36,1146,2,388.68
3181,15837.0,777.01,405,2,388.505
3182,15794.0,777.0,288,2,388.5
3183,15618.0,776.851,454,4,194.21275
3184,14997.0,776.5999999999999,1408,4,194.14999999999998
3185,15092.0,776.46,230,3,258.82
3186,18112.0,775.96,447,4,193.99
3187,13314.0,775.94,560,3,258.6466666666667
3188,13341.0,775.85,301,1,775.85
3189,14234.0,775.46,963,4,193.865
3190,16447.0,775.14,323,3,258.38
3191,15414.0,774.9000000000001,443,3,258.3
3192,17889.0,774.87,417,7,110.69571428571429
3193,15773.0,774.52,410,2,387.26
3194,18058.0,774.06,394,3,258.02
3195,14838.0,773.6700000000001,362,2,386.83500000000004
3196,16565.0,773.05,211,4,193.2625
3197,15075.0,773.03,447,1,773.03
3198,14247.0,772.66,382,5,154.53199999999998
3199,12965.0,771.91,283,1,771.91
3200,14104.0,771.5799999999999,509,5,154.31599999999997
3201,14998.0,770.73,367,4,192.6825
3202,14413.0,770.37,280,4,192.5925
3203,15988.0,770.09,486,3,256.69666666666666
3204,16480.0,769.29,455,1,769.29
3205,16978.0,768.88,285,3,256.29333333333335
3206,13356.0,768.24,325,1,768.24
3207,15331.0,767.91,701,3,255.97
3208,13712.0,766.42,1128,2,383.21
3209,12991.0,764.82,483,3,254.94000000000003
3210,15908.0,764.57,174,2,382.285
3211,13699.0,764.15,219,2,382.075
3212,16602.0,763.33,429,2,381.665
3213,17466.0,763.28,306,2,381.64
3214,16392.0,763.05,609,3,254.35
3215,15428.0,762.75,347,4,190.6875
3216,16892.0,762.1,370,7,108.87142857142858
3217,14883.0,761.59,790,6,126.93166666666667
3218,17425.0,759.17,407,2,379.585
3219,18246.0,758.8199999999999,214,3,252.93999999999997
3220,15568.0,758.29,461,3,252.76333333333332
3221,17979.0,757.71,397,4,189.4275
3222,17461.0,757.46,799,3,252.48666666666668
3223,16262.0,755.15,446,1,755.15
3224,18104.0,754.64,362,1,754.64
3225,17141.0,754.33,436,4,188.5825
3226,17579.0,753.28,375,4,188.32
3227,13730.0,752.6,488,2,376.3
3228,13070.0,751.7,372,4,187.925
3229,14923.0,749.1,418,1,749.1
3230,14048.0,748.69,467,3,249.56333333333336
3231,15656.0,748.5,343,4,187.125
3232,14942.0,746.56,354,4,186.64
3233,14050.0,746.36,689,2,373.18
3234,16465.0,746.24,504,2,373.12
3235,18190.0,745.62,490,5,149.124
3236,14228.0,745.5,260,3,248.5
3237,13950.0,745.06,323,4,186.265
3238,13236.0,744.85,416,2,372.425
3239,12871.0,744.02,484,3,248.00666666666666
3240,13354.0,743.53,604,1,743.53
3241,13713.0,743.26,286,3,247.75333333333333
3242,17038.0,743.17,535,2,371.585
3243,16730.0,743.11,994,3,247.70333333333335
3244,15420.0,743.0,844,6,123.83333333333333
3245,14302.0,742.9000000000001,298,3,247.63333333333335
3246,17005.0,742.36,787,2,371.18
3247,12465.0,742.1899999999999,479,2,371.09499999999997
3248,15720.0,741.92,329,2,370.96
3249,18275.0,741.85,417,2,370.925
3250,13721.0,741.54,512,2,370.77
3251,12603.0,739.1999999999999,64,1,739.1999999999999
3252,15922.0,739.0,276,1,739.0
3253,15462.0,737.05,495,4,184.2625
3254,16075.0,736.9300000000001,271,2,368.46500000000003
3255,13780.0,735.82,481,3,245.27333333333334
3256,15045.0,735.66,114,2,367.83
3257,12527.0,735.51,526,5,147.102
3258,17430.0,735.17,515,4,183.7925
3259,13286.0,734.91,274,1,734.91
3260,15938.0,734.81,449,9,81.64555555555555
3261,17756.0,733.7,400,3,244.5666666666667
3262,17964.0,733.46,496,2,366.73
3263,17615.0,733.2,386,6,122.2
3264,12537.0,732.94,449,1,732.94
3265,13575.0,732.0699999999999,449,5,146.414
3266,17825.0,731.96,540,4,182.99
3267,17548.0,731.26,494,4,182.815
3268,17681.0,731.2,450,5,146.24
3269,17999.0,730.9,395,3,243.63333333333333
3270,14778.0,730.86,306,2,365.43
3271,13921.0,730.7,210,4,182.675
3272,17834.0,730.47,687,2,365.235
3273,13452.0,729.8,6,3,243.26666666666665
3274,12925.0,729.3299999999999,649,3,243.10999999999999
3275,18163.0,728.84,452,1,728.84
3276,12786.0,728.5,324,1,728.5
3277,17547.0,727.85,223,2,363.925
3278,17374.0,727.11,155,3,242.37
3279,12519.0,726.54,395,2,363.27
3280,12723.0,725.07,434,5,145.014
3281,18187.0,724.89,310,1,724.89
3282,13729.0,724.73,419,3,241.57666666666668
3283,14798.0,724.31,601,8,90.53875
3284,17572.0,723.01,351,10,72.301
3285,15368.0,722.74,406,2,361.37
3286,13264.0,722.5600000000001,375,1,722.5600000000001
3287,17561.0,722.34,396,4,180.585
3288,13057.0,722.09,466,3,240.6966666666667
3289,13441.0,720.9,520,2,360.45
3290,16023.0,719.81,358,3,239.93666666666664
3291,14179.0,719.78,330,2,359.89
3292,16415.0,719.44,527,3,239.81333333333336
3293,13537.0,717.85,337,2,358.925
3294,13604.0,717.62,242,1,717.62
3295,16269.0,717.57,579,1,717.57
3296,12573.0,717.41,479,5,143.482
3297,12890.0,717.27,466,2,358.635
3298,16526.0,717.21,279,2,358.605
3299,15274.0,716.57,619,2,358.285
3300,12535.0,716.35,219,2,358.175
3301,16274.0,715.9,310,1,715.9
3302,12492.0,715.21,444,3,238.40333333333334
3303,15330.0,714.96,1312,2,357.48
3304,17051.0,714.39,513,4,178.5975
3305,13512.0,713.39,419,4,178.3475
3306,14026.0,713.11,427,2,356.555
3307,13147.0,712.8000000000001,144,4,178.20000000000002
3308,17761.0,712.78,398,1,712.78
3309,14470.0,712.04,282,3,237.34666666666666
3310,15127.0,711.5,464,2,355.75
3311,16885.0,710.74,376,4,177.685
3312,13103.0,709.64,426,3,236.54666666666665
3313,13927.0,708.26,463,2,354.13
3314,12485.0,708.1,414,1,708.1
3315,14398.0,707.79,267,2,353.895
3316,16449.0,707.69,367,2,353.845
3317,12453.0,707.09,473,1,707.09
3318,13626.0,707.04,398,2,353.52
3319,16364.0,707.04,280,2,353.52
3320,16309.0,706.57,467,2,353.285
3321,17976.0,706.38,212,1,706.38
3322,14880.0,706.19,373,3,235.39666666666668
3323,16015.0,705.39,909,3,235.13
3324,16882.0,705.12,424,3,235.04
3325,12612.0,704.0400000000001,262,1,704.0400000000001
3326,12883.0,703.47,196,4,175.8675
3327,18082.0,703.37,621,1,703.37
3328,15103.0,703.36,329,2,351.68
3329,15901.0,703.22,702,7,100.46000000000001
3330,14699.0,702.6,484,4,175.65
3331,16997.0,702.0,360,3,234.0
3332,14324.0,701.61,402,2,350.805
3333,13833.0,701.36,244,2,350.68
3334,14356.0,701.23,277,2,350.615
3335,17163.0,699.78,531,4,174.945
3336,13242.0,699.4,350,7,99.91428571428571
3337,16018.0,698.13,503,4,174.5325
3338,15053.0,697.79,986,3,232.59666666666666
3339,14497.0,697.0600000000001,332,2,348.53000000000003
3340,13596.0,697.04,406,2,348.52
3341,15700.0,696.68,357,2,348.34
3342,15995.0,696.19,353,1,696.19
3343,16704.0,695.66,455,2,347.83
3344,14959.0,695.42,494,4,173.855
3345,13101.0,695.4,478,4,173.85
3346,14111.0,692.85,458,4,173.2125
3347,17733.0,692.19,463,2,346.095
3348,12817.0,690.98,219,3,230.32666666666668
3349,15184.0,689.95,486,4,172.4875
3350,16545.0,689.82,322,2,344.91
3351,17502.0,689.1,376,4,172.275
3352,15361.0,689.07,373,4,172.2675
3353,12837.0,688.41,209,2,344.205
3354,12450.0,688.2,442,5,137.64000000000001
3355,18017.0,688.0,400,4,172.0
3356,17962.0,687.42,651,4,171.855
3357,16343.0,687.0699999999999,422,3,229.0233333333333
3358,14809.0,686.76,232,2,343.38
3359,15880.0,686.5600000000001,422,1,686.5600000000001
3360,13898.0,686.4,544,2,343.2
3361,16824.0,686.24,390,3,228.74666666666667
3362,17935.0,686.14,244,7,98.02
3363,12658.0,686.05,320,1,686.05
3364,15257.0,685.9,71,2,342.95
3365,15219.0,685.45,271,2,342.725
3366,18123.0,684.59,629,3,228.1966666666667
3367,13585.0,684.54,1386,3,228.17999999999998
3368,16495.0,684.41,337,3,228.13666666666666
3369,15669.0,684.34,342,4,171.085
3370,16601.0,684.25,395,3,228.08333333333334
3371,15207.0,683.9200000000001,428,3,227.97333333333336
3372,17874.0,683.46,221,6,113.91000000000001
3373,14222.0,683.17,607,1,683.17
3374,15582.0,682.9100000000001,453,3,227.63666666666668
3375,13987.0,682.54,492,2,341.27
3376,12601.0,681.26,290,6,113.54333333333334
3377,12478.0,680.99,236,1,680.99
3378,18271.0,680.85,319,2,340.425
3379,13524.0,680.1800000000001,324,5,136.036
3380,13809.0,679.7,281,3,226.5666666666667
3381,13430.0,679.45,751,2,339.725
3382,14151.0,679.45,405,2,339.725
3383,14563.0,679.44,335,2,339.72
3384,17782.0,679.02,538,2,339.51
3385,16646.0,678.8,1072,1,678.8
3386,14182.0,678.77,174,4,169.6925
3387,13925.0,678.25,331,4,169.5625
3388,13974.0,677.72,356,2,338.86
3389,13040.0,676.99,355,2,338.495
3390,17462.0,675.69,227,2,337.845
3391,13325.0,675.3,240,1,675.3
3392,13355.0,674.7,314,1,674.7
3393,13951.0,674.45,459,3,224.8166666666667
3394,15562.0,673.3800000000001,561,3,224.46000000000004
3395,14504.0,673.26,308,4,168.315
3396,18121.0,673.1,450,2,336.55
3397,16648.0,672.8,503,3,224.26666666666665
3398,16226.0,672.1700000000001,521,5,134.43400000000003
3399,17011.0,671.7,792,3,223.9
3400,17709.0,671.01,295,5,134.202
3401,13398.0,670.34,341,2,335.17
3402,17418.0,670.0600000000001,521,3,223.35333333333335
3403,13741.0,668.4300000000001,218,3,222.81000000000003
3404,16268.0,667.65,533,2,333.825
3405,13217.0,666.48,512,4,166.62
3406,17777.0,665.86,507,3,221.95333333333335
3407,17105.0,665.78,693,2,332.89
3408,14452.0,665.59,289,4,166.3975
3409,16056.0,664.85,347,1,664.85
3410,16132.0,664.1999999999999,280,2,332.09999999999997
3411,15643.0,664.0,246,3,221.33333333333334
3412,14720.0,663.81,219,3,221.26999999999998
3413,13474.0,663.79,334,3,221.26333333333332
3414,16573.0,663.61,360,2,331.805
3415,15350.0,663.25,323,2,331.625
3416,17852.0,663.21,376,5,132.642
3417,17371.0,662.55,283,6,110.425
3418,13864.0,662.4000000000001,192,1,662.4000000000001
3419,16862.0,662.33,513,4,165.5825
3420,14425.0,661.39,325,3,220.46333333333334
3421,13028.0,661.3199999999999,798,2,330.65999999999997
3422,12386.0,660.8,568,2,330.4
3423,16887.0,660.72,424,3,220.24
3424,13820.0,660.65,287,3,220.21666666666667
3425,17375.0,660.55,480,4,165.1375
3426,16428.0,660.28,595,3,220.09333333333333
3427,14603.0,660.0,400,1,660.0
3428,15405.0,659.84,348,2,329.92
3429,15492.0,659.4599999999999,483,2,329.72999999999996
3430,13518.0,659.4399999999999,392,1,659.4399999999999
3431,13759.0,659.4100000000001,287,2,329.70500000000004
3432,13622.0,658.95,379,1,658.95
3433,14150.0,658.64,496,2,329.32
3434,17779.0,658.57,397,3,219.52333333333334
3435,13433.0,658.3199999999999,190,4,164.57999999999998
3436,15715.0,658.02,246,5,131.60399999999998
3437,16696.0,657.9000000000001,146,4,164.47500000000002
3438,15648.0,657.35,221,2,328.675
3439,17459.0,657.3,537,2,328.65
3440,16157.0,656.69,347,3,218.89666666666668
3441,16708.0,656.63,285,1,656.63
3442,14558.0,655.5,162,3,218.5
3443,16117.0,654.4,321,3,218.13333333333333
3444,17398.0,653.38,310,3,217.79333333333332
3445,13496.0,653.33,341,2,326.665
3446,15205.0,653.24,378,2,326.62
3447,17523.0,652.74,872,4,163.185
3448,14034.0,651.8199999999999,423,3,217.2733333333333
3449,17963.0,651.51,344,4,162.8775
3450,13840.0,651.4,358,1,651.4
3451,12855.0,650.9399999999999,270,4,162.73499999999999
3452,16734.0,650.51,346,3,216.83666666666667
3453,16969.0,650.41,816,3,216.8033333333333
3454,15276.0,649.53,331,4,162.3825
3455,12844.0,648.6,223,4,162.15
3456,16412.0,647.23,311,5,129.446
3457,14024.0,645.74,238,3,215.24666666666667
3458,17380.0,645.0,252,3,215.0
3459,12719.0,644.95,374,2,322.475
3460,16185.0,644.72,321,3,214.90666666666667
3461,17312.0,644.3,372,3,214.76666666666665
3462,13237.0,643.0,128,1,643.0
3463,16431.0,642.81,453,3,214.26999999999998
3464,15297.0,641.94,292,3,213.98000000000002
3465,16399.0,641.82,456,3,213.94000000000003
3466,14537.0,641.4,228,2,320.7
3467,12365.0,641.38,174,2,320.69
3468,12624.0,641.13,355,2,320.565
3469,13318.0,640.76,304,3,213.58666666666667
3470,12538.0,640.45,336,2,320.225
3471,16368.0,640.21,317,3,213.40333333333334
3472,12880.0,640.13,279,2,320.065
3473,15183.0,639.93,297,3,213.30999999999997
3474,12734.0,639.65,265,3,213.21666666666667
3475,17998.0,639.24,561,3,213.08
3476,12699.0,638.11,373,1,638.11
3477,14664.0,637.89,466,2,318.945
3478,17134.0,637.1,148,3,212.36666666666667
3479,15829.0,636.14,996,2,318.07
3480,16534.0,635.9,168,1,635.9
3481,17334.0,635.15,566,3,211.71666666666667
3482,17985.0,634.95,183,1,634.95
3483,14594.0,634.83,331,2,317.415
3484,14365.0,634.68,557,2,317.34
3485,16330.0,634.33,327,7,90.61857142857143
3486,14219.0,633.83,363,3,211.27666666666667
3487,15666.0,632.9399999999999,469,2,316.46999999999997
3488,13540.0,632.39,189,3,210.79666666666665
3489,14237.0,632.14,276,2,316.07
3490,18183.0,632.07,371,2,316.035
3491,13822.0,632.0,611,2,316.0
3492,13444.0,631.6800000000001,337,2,315.84000000000003
3493,14381.0,631.34,453,2,315.67
3494,13706.0,631.17,301,2,315.585
3495,16193.0,630.43,379,2,315.215
3496,15016.0,630.3,247,5,126.05999999999999
3497,18101.0,629.16,250,5,125.832
3498,13525.0,628.78,394,2,314.39
3499,14283.0,628.4399999999999,550,4,157.10999999999999
3500,16158.0,628.32,182,9,69.81333333333333
3501,16022.0,628.28,261,1,628.28
3502,14455.0,628.21,719,4,157.0525
3503,13480.0,627.82,362,2,313.91
3504,14036.0,626.65,268,1,626.65
3505,17392.0,626.56,493,3,208.85333333333332
3506,13914.0,626.45,380,2,313.225
3507,14793.0,625.9,361,2,312.95
3508,16715.0,625.52,1174,2,312.76
3509,14169.0,624.4300000000001,208,2,312.21500000000003
3510,13776.0,623.98,2,2,311.99
3511,16750.0,623.93,214,5,124.78599999999999
3512,15147.0,623.5,366,1,623.5
3513,16792.0,623.46,324,5,124.69200000000001
3514,15258.0,623.16,142,2,311.58
3515,12575.0,622.8199999999999,315,2,311.40999999999997
3516,14115.0,622.6700000000001,509,2,311.33500000000004
3517,13836.0,620.37,273,2,310.185
3518,14339.0,620.27,456,2,310.135
3519,12667.0,620.13,395,1,620.13
3520,14529.0,620.04,348,3,206.67999999999998
3521,16776.0,619.85,450,2,309.925
3522,13020.0,618.96,278,2,309.48
3523,14079.0,618.73,302,2,309.365
3524,13493.0,618.63,380,2,309.315
3525,16613.0,618.59,293,1,618.59
3526,12596.0,618.27,474,2,309.135
3527,13301.0,618.09,345,4,154.5225
3528,15956.0,617.6,278,2,308.8
3529,14377.0,617.05,219,2,308.525
3530,13369.0,616.5600000000001,298,1,616.5600000000001
3531,16311.0,616.26,394,2,308.13
3532,17639.0,615.17,576,6,102.52833333333332
3533,15275.0,615.14,498,1,615.14
3534,14077.0,615.0799999999999,376,6,102.51333333333332
3535,16847.0,614.89,255,2,307.445
3536,15748.0,614.7600000000001,262,3,204.92000000000004
3537,16566.0,614.66,362,5,122.93199999999999
3538,16844.0,614.34,281,2,307.17
3539,14570.0,613.75,431,3,204.58333333333334
3540,13832.0,613.6899999999999,422,2,306.84499999999997
3541,17035.0,613.59,327,4,153.3975
3542,15362.0,613.08,368,2,306.54
3543,16116.0,612.78,248,1,612.78
3544,16178.0,612.6,304,2,306.3
3545,16589.0,612.36,536,4,153.09
3546,12513.0,612.29,462,1,612.29
3547,13008.0,612.13,379,3,204.04333333333332
3548,15232.0,612.06,686,2,306.03
3549,17209.0,611.6,731,3,203.86666666666667
3550,16922.0,611.08,281,1,611.08
3551,13731.0,610.59,278,2,305.295
3552,14636.0,609.85,241,2,304.925
3553,17325.0,609.5699999999999,465,3,203.18999999999997
3554,17707.0,609.3000000000001,546,8,76.16250000000001
3555,16675.0,608.86,296,2,304.43
3556,13933.0,608.7900000000001,205,2,304.39500000000004
3557,15018.0,607.46,210,3,202.48666666666668
3558,17473.0,607.0,270,2,303.5
3559,15717.0,607.0,224,5,121.4
3560,17119.0,606.91,334,2,303.455
3561,15158.0,606.02,219,2,303.01
3562,16590.0,605.9,240,2,302.95
3563,17507.0,605.58,359,2,302.79
3564,16780.0,605.55,355,3,201.85
3565,14323.0,605.0600000000001,350,2,302.53000000000003
3566,13558.0,605.06,344,4,151.265
3567,16321.0,604.5500000000001,259,7,86.36428571428573
3568,12944.0,604.51,289,2,302.255
3569,17270.0,604.4,421,2,302.2
3570,14611.0,604.3299999999999,582,2,302.16499999999996
3571,14417.0,604.2,567,1,604.2
3572,12556.0,603.71,358,2,301.855
3573,13106.0,603.46,231,2,301.73
3574,12707.0,603.42,256,1,603.42
3575,18264.0,603.25,241,1,603.25
3576,16445.0,602.73,299,4,150.6825
3577,16080.0,602.5600000000001,298,4,150.64000000000001
3578,17890.0,602.09,416,2,301.045
3579,14670.0,602.0,434,3,200.66666666666666
3580,12654.0,601.98,264,5,120.396
3581,14254.0,601.03,263,1,601.03
3582,12420.0,600.39,345,1,600.39
3583,17745.0,600.34,164,2,300.17
3584,18211.0,600.07,359,5,120.01400000000001
3585,17678.0,599.76,368,2,299.88
3586,12521.0,599.68,309,1,599.68
3587,14965.0,599.0,365,2,299.5
3588,14569.0,598.98,258,4,149.745
3589,13311.0,598.57,305,2,299.285
3590,17845.0,598.19,196,4,149.5475
3591,15424.0,597.78,873,3,199.26
3592,14170.0,597.33,290,3,199.11
3593,13684.0,596.98,235,4,149.245
3594,15631.0,596.67,525,1,596.67
3595,15346.0,596.12,260,3,198.70666666666668
3596,17658.0,595.42,616,2,297.71
3597,14771.0,594.62,622,2,297.31
3598,15442.0,594.0,120,1,594.0
